사업장명,시도명,시군구명,소재지도로명주소,소재지지번주소,위도,경도,사업장면적,전화번호,관리기관명,관리기관전화번호,데이터기준일자,제공기관코드,제공기관명
제주삼춘도넛,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일출로 274-1,제주특별자치도 서귀포시 성산읍 성산리 132-2,33.4620827,126.9347794,147.57,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
요망진시온청과,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일출로 272,제주특별자치도 서귀포시 성산읍 성산리 132-3,33.4620375,126.9344651,140.51,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
카페안녕성산,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일출로 270-1,제주특별자치도 서귀포시 성산읍 성산리 135-1,33.46189574,126.9345859,99.2,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
까페더모해,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일출로 267,제주특별자치도 서귀포시 성산읍 성산리 150,33.4617847,126.9337792,59.4,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
19티성산일출봉점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일출로 264-1,제주특별자치도 서귀포시 성산읍 성산리 139-3,33.46129892,126.9342791,51.67,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
지에스25일출로점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일출로 234,제주특별자치도 서귀포시 성산읍 성산리 399-16,33.4601602,126.9309725,3.3,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
아뽀밍고,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일출로 230. 3층,제주특별자치도 서귀포시 성산읍 성산리 399-46 3층,33.4599527,126.9307796,140.28,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
근호다방,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일출로 18. 지하1층,제주특별자치도 서귀포시 성산읍 고성리 1116-10 지하1층,33.447266,126.9147863,119.84,064-782-7781,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
씨유제주성산점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일출로 18,제주특별자치도 서귀포시 성산읍 고성리 1116-10,33.447266,126.9147863,6.6,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
GAIATHEORY(가이아띠어리),제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일주동로4120번길 51-53,제주특별자치도 서귀포시 성산읍 오조리 986-4,33.45638206,126.9103351,178.14,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
소소두부수한점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일주동로 5559,제주특별자치도 서귀포시 성산읍 신천리 520,33.3463607,126.8518702,55.98,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
185펜션,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일주동로 5428-40. 1층,제주특별자치도 서귀포시 성산읍 신풍리 185-4 1층,33.3572797,126.8599525,62.37,064-805-7070,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
꿀집,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일주동로 5416,제주특별자치도 서귀포시 성산읍 신풍리 42-1,33.35628854,126.861590,125.85,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
카페보리(cafeboree),제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일주동로 5363-75,제주특별자치도 서귀포시 성산읍 신풍리 12,33.3644917,126.8671671,74.11,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
솔바르,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일주동로 5311,제주특별자치도 서귀포시 성산읍 신풍리 83-6,33.3640845,126.8658726,129.4,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
지에스25성산삼달점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일주동로 5251,제주특별자치도 서귀포시 성산읍 삼달리 32-8,33.3693987,126.8692814,6.6,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
씰에스프레소(Seal espresso),제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일주동로 5203,제주특별자치도 서귀포시 성산읍 신산리 1190,33.37300247,126.8717906,322.96,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
씨유성산신산점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일주동로 5115,제주특별자치도 서귀포시 성산읍 신산리 1041-4,33.3801894,126.8762564,3.3,064-784-2365,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
네꼬야밀크티샵(MILK TEA SHOP),제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일주동로 5105,제주특별자치도 서귀포시 성산읍 신산리 1036-6,33.38099672,126.8766478,62,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
세븐일레븐서귀포신산점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일주동로 5065,제주특별자치도 서귀포시 성산읍 신산리 607-2,33.38386989,126.8787491,6.6,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
오늘.당근,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일주동로 5023,제주특별자치도 서귀포시 성산읍 신산리 680-5,33.38609255,126.882269,54.6,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
롯데리아하나로제주성산점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일주동로 4282. 성산일출봉농협하나로마트 1층,제주특별자치도 서귀포시 성산읍 고성리 1106-3 성산일출봉농협 하나로마트,33.446263,126.9116146,101.97,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
또래오래성산하나로마트점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일주동로 4282. 성산일출봉농협 하나로마트 1층,제주특별자치도 서귀포시 성산읍 고성리 1106-3 성산일출봉농협 하나로마트,33.446263,126.9116146,33.3,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
유중현국수,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일주동로 4282,제주특별자치도 서귀포시 성산읍 고성리 1106-3,33.446263,126.9115609,36,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
배스킨라빈스 제주성산점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일주동로 4280,제주특별자치도 서귀포시 성산읍 고성리 1106-47,33.4464529,126.9123796,140.76,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
씨유제주성산아쿠아점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일주동로 4258,제주특별자치도 서귀포시 성산읍 고성리 1090-16,33.448355,126.9119962,6.6,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
컴포즈커피서귀포성산점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일주동로 4229,제주특별자치도 서귀포시 성산읍 고성리 1179-1,33.4509427,126.9121799,59.73,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
카페트와(Toit cafe),제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일주동로 4226,제주특별자치도 서귀포시 성산읍 고성리 1175-6,33.45131261,126.9117923,54.08,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
카페봄봄성산점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일주동로 4224,제주특별자치도 서귀포시 성산읍 고성리 1177,33.4514652,126.9115693,36,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
씨유성산시흥점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일주동로 3954,제주특별자치도 서귀포시 성산읍 시흥리 747-1,33.4728252,126.9011948,6.6,1577-3663,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
BELLOCI(벨로씨),제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일주동로 3904. 1.2층,제주특별자치도 서귀포시 성산읍 시흥리 980-128,33.477304,126.8985214,197.52,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
세븐일레븐서귀포온평애향점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 온평애향로 44,제주특별자치도 서귀포시 성산읍 온평리 864-2,33.4066117,126.9016836,6.6,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
수하리(SUHARI),제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 온평애향로 21,제주특별자치도 서귀포시 성산읍 온평리 839,33.4076831,126.8998751,63.48,064-782-4800,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
씨유성산온평점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 온평애향로 2. 1층,제주특별자치도 서귀포시 성산읍 온평리 1550-2 1층,33.4074108,126.8977332,6.6,1577-3663,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
백향목전통차,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 온평서로 16-5. 1층,제주특별자치도 서귀포시 성산읍 온평리 1570-3 혼인지민박,33.4097641,126.8978272,82.32,064-783-2583,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
플라이오조,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 오조로85번길 44,제주특별자치도 서귀포시 성산읍 오조리 792-1,33.4610127,126.9108909,224,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
오조리레저파크,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 오조로 46-3,제주특별자치도 서귀포시 성산읍 오조리 115-2,33.4583657,126.9160768,20.7,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
빈필드,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 오조로 129,제주특별자치도 서귀포시 성산읍 오조리 577-3,33.4650265,126.9131664,28.31,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
아줄레주,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 신풍하동로19번길 59. 나동,제주특별자치도 서귀포시 성산읍 신풍리 627 나동,33.3669918,126.8392308,116.64,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
신풍예가,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 신풍상동로 13,제주특별자치도 서귀포시 성산읍 신풍리 899-4,33.3610613,126.8339669,87.96,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
곰세기카페,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 신천서로 85-8. A동 2층,제주특별자치도 서귀포시 성산읍 신천리 0,33.3428683,126.8569035,94.3,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
바람코지머뭄센터신천다방,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 신천서로 4,제주특별자치도 서귀포시 성산읍 신천리 466-5,33.3442658,126.8492881,60,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
세븐일레븐서귀포신천리점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 신천로49번길 32,제주특별자치도 서귀포시 성산읍 신천리 220-10,33.34021437,126.8552862,14.85,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
천미당,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 신천로47번길 32,제주특별자치도 서귀포시 성산읍 신천리 222-3,33.3430654,126.8556016,179.42,,제주특별자치도 서귀포시청,064-760-2420,2026-01-27,6520000,제주특별자치도 서귀포시
